id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
3732.0,4.0,127.0,0.0,0.0,32.0,2423.75,2.777.778,21.296.296,2.361.948.148,0.0,May,,1.0,3.0,4.0,Returning_Visitor,0.0,1.0
3733.0,22.0,1.153.682.251,3.0,,205.0,4.295.305.066,1.746.725,,1.775.288.252,0.0,Nov,,5.0,3.0,3.0,Returning_Visitor,1.0,0.0
3734.0,4.0,92.75,0.0,0.0,9.0,108.25,0.0,21.428.571,0.0,0.0,Nov,,2.0,3.0,2.0,New_Visitor,0.0,0.0
3735.0,1.0,12.0,0.0,,13.0,2004.5,28.571.429,4.047.619,0.0,0.0,Mar,,1.0,6.0,2.0,Returning_Visitor,1.0,0.0
3736.0,0.0,0.0,0.0,0.0,5.0,210.0,,0.16,0.0,0.0,Mar,1.0,10.0,1.0,1.0,Returning_Visitor,0.0,0.0
3737.0,,196.0,3.0,138.5,11.0,227.5,0.0,6.666.666.999.999.990,0.0,0.0,Mar,,2.0,5.0,8.0,New_Visitor,1.0,0.0
3738.0,4.0,172.0,0.0,0.0,11.0,787.0,33.333.333,53.333.333,0.0,0.0,May,,2.0,1.0,6.0,Returning_Visitor,1.0,0.0
3739.0,3.0,215.0,0.0,0.0,53.0,1.481.429.167,1.851.852,12.345.678.999.999.900,5.631.760.103,0.0,Nov,,8.0,1.0,11.0,Returning_Visitor,1.0,1.0
3740.0,,0.0,0.0,,41.0,7.479.077.778,27.526.132,48.583.043,0.0,0.0,June,,1.0,7.0,3.0,Returning_Visitor,0.0,0.0
3741.0,6.0,6.473.333.332.999.990,6.0,1.915.833.333,175.0,1.088.687.692,51.108.970.000.000.000,18.243.793,1.664.099.403,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
3742.0,4.0,985.5,4.0,,6.0,328.0,0.0,15.384.615,0.0,0.0,Mar,,2.0,3.0,2.0,New_Visitor,0.0,0.0
3743.0,1.0,5.5,6.0,387.5,25.0,621.2,,9.333.333,0.0,0.0,Jul,,2.0,1.0,4.0,Returning_Visitor,1.0,0.0
3744.0,1.0,51.4,0.0,0.0,41.0,8.831.395.238,,33.333.333,487.880.688,0.0,Jul,,2.0,3.0,3.0,Returning_Visitor,0.0,1.0
3745.0,10.0,14.745.833.330.000.000,4.0,,68.0,1.587.765.598,0.0,,0.0,0.0,Dec,,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
3746.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,3.0,3.0,Returning_Visitor,0.0,0.0
3747.0,4.0,53.4,2.0,113.8,256.0,1.345.325.103,0.0,32.409.640.000.000.000,0.0,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
3748.0,1.0,22.0,0.0,0.0,21.0,6.782.738.095,0.0,12.878.788,0.0,0.0,Mar,3.0,2.0,1.0,2.0,New_Visitor,0.0,0.0
3749.0,0.0,0.0,0.0,0.0,5.0,44.8,0.0,33.333.333,5.036.347.405,0.0,Jul,,1.0,3.0,1.0,Returning_Visitor,0.0,1.0
3750.0,0.0,0.0,0.0,0.0,24.0,4.852.839.744,49.382.720.000.000.000,39.283.154,0.0,1.0,May,,2.0,2.0,4.0,Returning_Visitor,1.0,0.0
3751.0,0.0,0.0,0.0,0.0,8.0,260.0,8.333.333,25,0.0,0.8,Feb,,2.0,,3.0,Returning_Visitor,1.0,0.0
3752.0,3.0,83.8,0.0,,20.0,798.3,0.0,9.090.909,0.0,0.0,Nov,,1.0,1.0,3.0,Returning_Visitor,0.0,0.0
3753.0,3.0,4.051.666.667,2.0,,27.0,2042.25,45.977.011,6.732.348.099.999.990,0.0,0.6,May,,2.0,1.0,6.0,Returning_Visitor,0.0,0.0
3754.0,,107.0,5.0,143.75,2.0,17.0,25,0.05,0.0,0.0,Dec,,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
3755.0,1.0,2.0,0.0,0.0,143.0,5.149.434.918.999.990,,,0.0,0.0,Nov,,2.0,1.0,1.0,Returning_Visitor,1.0,0.0
3756.0,0.0,0.0,0.0,0.0,10.0,978.0,0.0,25,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
3757.0,2.0,13.0,0.0,0.0,13.0,477.5,125,1.875,0.0,0.0,Dec,,5.0,1.0,1.0,Returning_Visitor,0.0,0.0
3758.0,,1.274.166.667,0.0,0.0,162.0,5.509.717.928,1.905.069,21.987.823,0.0,0.0,Nov,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
3759.0,,7.065.566.667,0.0,0.0,53.0,1.572.816.667,70.175.440.000.000.000,24.948.268,0.0,0.0,Nov,3.0,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
3760.0,5.0,4.733.333.333,0.0,0.0,4.0,3.483.333.333,,35.714.286,0.0,0.0,May,3.0,2.0,2.0,5.0,Returning_Visitor,0.0,0.0
3761.0,0.0,0.0,1.0,35.5,130.0,3.313.455.754,7.633.588,28.972.728,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
3762.0,8.0,3.763.333.333,3.0,69.4,161.0,7.263.957.156.999.990,3.592.814,,3.104.019.139,0.0,Jul,,1.0,3.0,3.0,Returning_Visitor,0.0,0.0
3763.0,0.0,0.0,0.0,0.0,23.0,4.809.166.667,17.391.304,32.608.696,0.0,0.0,Dec,4.0,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
3764.0,0.0,0.0,0.0,,13.0,436.6,2.564.103,8.269.230.799.999.990,0.0,0.6,May,,6.0,1.0,4.0,Returning_Visitor,0.0,0.0
3765.0,0.0,0.0,0.0,0.0,24.0,1050.5,22.727.273,62.121.212,0.0,0.0,Dec,,10.0,4.0,1.0,Returning_Visitor,0.0,0.0
3766.0,0.0,0.0,0.0,0.0,10.0,450.0,0.0,14,0.0,0.8,May,,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
3767.0,0.0,0.0,0.0,0.0,8.0,357.25,0.0,625,0.0,0.0,Mar,,10.0,4.0,3.0,Returning_Visitor,1.0,0.0
3768.0,3.0,120.25,5.0,869.0,42.0,2.066.927.778,17.391.304,48.188.406,1.770.684.845,0.0,May,,2.0,4.0,4.0,Returning_Visitor,0.0,0.0
3769.0,1.0,30.0,0.0,,21.0,2.041.666.667,28.571.429,48.412.698,0.0,0.0,May,,2.0,8.0,4.0,Returning_Visitor,1.0,0.0
3770.0,0.0,0.0,1.0,11.0,54.0,1.299.196.667,3.636.364,22.545.455,0.0,0.0,Sep,,1.0,3.0,2.0,Returning_Visitor,1.0,0.0
3771.0,16.0,3.916.833.333,0.0,,24.0,443.75,0.0,,0.0,0.0,Aug,,10.0,7.0,3.0,Returning_Visitor,0.0,0.0
3772.0,1.0,10.0,1.0,36.6,78.0,1.983.225.629,25,7.916.666.999.999.990,1.550.362.136,0.0,June,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
3773.0,0.0,0.0,0.0,0.0,41.0,1.837.204.167,27.642.276,6.654.710.700.000.000,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
3774.0,0.0,0.0,0.0,0.0,19.0,528.25,0.0,5.263.158,0.0,0.0,Sep,,2.0,5.0,2.0,Returning_Visitor,0.0,0.0
3775.0,,0.0,0.0,0.0,4.0,107.25,0.0,25,0.0,0.0,Dec,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
3776.0,0.0,0.0,0.0,,5.0,60.9,0.04,0.12,0.0,0.0,Aug,,1.0,1.0,3.0,Returning_Visitor,0.0,0.0
3777.0,0.0,0.0,0.0,0.0,30.0,1438.0,0.0,13.793.103,1.001.655.678,0.0,Nov,4.0,1.0,1.0,3.0,Returning_Visitor,0.0,1.0
3778.0,,0.0,0.0,0.0,5.0,108.0,0.0,0.04,0.0,0.0,Dec,2.0,2.0,1.0,2.0,,0.0,0.0
3779.0,1.0,138.5,0.0,,21.0,831.0,0.0,0.01,0.0,0.0,Dec,,12.0,4.0,2.0,Returning_Visitor,0.0,0.0
3780.0,3.0,91.0,2.0,,11.0,451.0,0.0,6.666.666.999.999.990,457.504,0.0,Mar,2.0,2.0,1.0,10.0,New_Visitor,0.0,1.0
3781.0,0.0,0.0,0.0,0.0,86.0,16.996.666.670.000.000,13.953.488,26.830.934,0.0,0.6,May,,5.0,3.0,3.0,Returning_Visitor,0.0,0.0
3782.0,7.0,134.75,0.0,0.0,43.0,3.283.722.222,9.302.326,19.379.845,2.490.144.186,0.2,May,,2.0,1.0,4.0,Returning_Visitor,0.0,0.0
3783.0,10.0,3.414.285.713.999.990,0.0,0.0,78.0,2.588.077.268,8.333.333,12.068.881.000.000.000,2.554.071.429,0.0,May,,2.0,2.0,6.0,Returning_Visitor,1.0,0.0
3784.0,1.0,34.2,0.0,,26.0,50.245.333.330.000.000,0.0,2.564.103,2.265.617.015,0.0,Oct,,2.0,6.0,2.0,New_Visitor,1.0,1.0
3785.0,11.0,233.475,0.0,,118.0,4.251.208.187,0.0,12.659.622,1.467.198.629,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
3786.0,7.0,5.170.833.333,2.0,280.5,149.0,7.569.182.143.000.000,8.01e-05,16.297.591,1.137.726.052,0.0,Nov,,2.0,2.0,2.0,Returning_Visitor,0.0,1.0
3787.0,13.0,1.230.333.333,7.0,2.860.833.333,68.0,3.147.245.589,13.684.211.000.000.000,26.801.619,15.978.034.680.000.000,0.0,Dec,,1.0,1.0,2.0,Returning_Visitor,0.0,1.0
3788.0,1.0,23.2,0.0,0.0,24.0,7.045.666.667,0.0,11.538.462,1.422.049.566,0.0,Aug,,2.0,2.0,1.0,,0.0,0.0
3789.0,0.0,0.0,0.0,,5.0,168.0,0.04,0.08,0.0,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
3790.0,,91.5,0.0,,9.0,115.5,18.181.818,,0.0,0.0,May,,2.0,9.0,3.0,Returning_Visitor,1.0,0.0
3791.0,7.0,170.5,3.0,161.5,114.0,3.494.831.225,3.601.695,18.762.198,0.0,0.0,Dec,2.0,10.0,1.0,2.0,Returning_Visitor,0.0,0.0
3792.0,5.0,175.1,0.0,0.0,26.0,6.155.595.238,0.0,2.083.333,6.277.367.187,0.0,Sep,,1.0,1.0,3.0,New_Visitor,1.0,1.0
3793.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.2,0.0,0.0,Nov,,2.0,2.0,11.0,Returning_Visitor,1.0,0.0
3794.0,1.0,24.0,0.0,0.0,15.0,496.75,0.0,625,11.548.625,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,1.0
3795.0,0.0,0.0,0.0,,1.0,0.0,0.2,0.2,0.0,0.0,Mar,,2.0,1.0,1.0,,0.0,0.0
3796.0,12.0,202.25,0.0,,175.0,4.877.122.575,6.906.076.999.999.990,14.774.057,0.0,0.0,Nov,,2.0,4.0,2.0,Returning_Visitor,1.0,1.0
3797.0,6.0,2.330.833.333,2.0,63.0,60.0,3.135.442.572,1.666.667,9.358.814,0.0,0.0,Mar,,2.0,1.0,10.0,Returning_Visitor,0.0,0.0
3798.0,0.0,0.0,0.0,0.0,50.0,123.202.684,0.0,1.666.667,1.734.697.917,0.0,May,,2.0,9.0,2.0,New_Visitor,0.0,1.0
3799.0,7.0,139.575,0.0,,30.0,986.5,,11.428.571,3.639.286.104,0.0,Dec,,10.0,1.0,2.0,New_Visitor,0.0,1.0
3800.0,0.0,0.0,0.0,,25.0,1320.5,0.0,30.666.667,0.0,0.8,May,,10.0,1.0,1.0,Returning_Visitor,0.0,0.0
3801.0,0.0,0.0,0.0,,19.0,593.75,0.0,14.035.088,0.0,0.0,Nov,,2.0,1.0,2.0,New_Visitor,0.0,0.0
3802.0,,28.0,1.0,,13.0,224.5,0.0,14.285.714,0.0,0.0,Mar,,1.0,1.0,8.0,New_Visitor,0.0,0.0
3803.0,2.0,50.0,0.0,0.0,29.0,598.297.619,0.0,16.666.667,0.0,0.0,Mar,,6.0,3.0,1.0,,0.0,0.0
3804.0,0.0,0.0,2.0,,25.0,1.053.080.952,0.0,19.786.325,6.783,0.0,May,2.0,4.0,5.0,4.0,Returning_Visitor,1.0,0.0
3805.0,4.0,206.6,0.0,,6.0,282.8,25,25,0.0,0.0,Sep,,2.0,3.0,5.0,Returning_Visitor,0.0,0.0
3806.0,,124.4,2.0,7.0,7.0,294.6,0.0,0.02,0.0,0.0,June,,2.0,6.0,11.0,New_Visitor,0.0,0.0
3807.0,0.0,0.0,0.0,0.0,10.0,516.75,0.02,0.08,0.0,0.0,Dec,,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
3808.0,0.0,0.0,0.0,0.0,3.0,333.0,0.0,66.666.667,0.0,0.0,Mar,2.0,2.0,2.0,1.0,Returning_Visitor,1.0,0.0
3809.0,0.0,0.0,0.0,,1.0,0.0,0.2,0.2,0.0,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,1.0,0.0
3810.0,6.0,56.89,0.0,0.0,40.0,1.296.916.144,0.0,22.634.921,1.342.134.935,0.0,Sep,,2.0,7.0,1.0,Returning_Visitor,0.0,0.0
3811.0,0.0,0.0,1.0,22.0,40.0,1.284.569.048,625,19.791.667,0.0,0.0,Nov,,1.0,9.0,2.0,Returning_Visitor,1.0,1.0
3812.0,0.0,0.0,2.0,6.333.333.333,16.0,3.013.333.333,33.333.333,88.888.889,0.0,0.0,Nov,,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
3813.0,4.0,76.0,0.0,0.0,186.0,5.106.262.991,3.723.404,23.642.242,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,1.0,0.0
3814.0,5.0,47.5,0.0,0.0,40.0,787.2,0.0,12.121.212,2.782.886.364,0.4,May,,2.0,4.0,4.0,Returning_Visitor,0.0,0.0
3815.0,18.0,2.575.625,3.0,70.25,247.0,1.041.532.566,11.229.304,29.681.426,0.0,0.0,Nov,,2.0,6.0,1.0,Returning_Visitor,0.0,0.0
3816.0,0.0,0.0,0.0,0.0,6.0,317.5,0.0,0.04,0.0,0.0,May,1.0,1.0,3.0,4.0,New_Visitor,1.0,0.0
3817.0,6.0,138.5,0.0,0.0,27.0,5.466.071.429,13.095.238,34.702.381.000.000.000,0.0,0.0,Dec,,8.0,1.0,2.0,Returning_Visitor,0.0,0.0
3818.0,2.0,50.0,0.0,0.0,24.0,602.25,0.0,3.846.154,0.0,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
3819.0,,215.6,2.0,,27.0,2968.9,21.428.571,36.904.762,0.0,0.0,Nov,,2.0,6.0,1.0,Returning_Visitor,0.0,0.0
3820.0,9.0,196.25,1.0,62.5,6.0,148.75,0.0,0.02,0.0,0.0,Dec,,1.0,9.0,2.0,Returning_Visitor,0.0,0.0
3821.0,,59.0,0.0,0.0,3.0,4.466.666.667,0.0,,0.0,0.0,Mar,,4.0,6.0,2.0,Returning_Visitor,1.0,0.0
3822.0,6.0,1.056.333.333,2.0,105.95,8.0,2.463.865.079,0.0,8.928.571,0.0,0.0,Nov,,2.0,2.0,3.0,Returning_Visitor,0.0,0.0
3823.0,4.0,1.093.333.333,1.0,,34.0,1.573.895.833,15,19.055.556,0.0,0.0,Nov,,2.0,4.0,3.0,Returning_Visitor,1.0,0.0
3824.0,0.0,0.0,0.0,0.0,52.0,1.622.433.333,6.410.256,31.730.769,0.0,0.0,May,,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
3825.0,6.0,42.0,0.0,0.0,41.0,1.074.333.333,0.0,,0.0,0.0,Dec,,2.0,7.0,3.0,Returning_Visitor,0.0,0.0
3826.0,17.0,8.568.333.332.999.990,0.0,0.0,78.0,4.716.572.619,11.494.253,26.155.811,0.0,0.0,Dec,,2.0,1.0,1.0,Returning_Visitor,1.0,0.0
3827.0,7.0,2.713.333.333,0.0,,54.0,3.510.416.667,,10.714.286.000.000.000,9.865.125,0.0,May,,2.0,4.0,6.0,Returning_Visitor,0.0,1.0
3828.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,9.0,1.0,Returning_Visitor,0.0,0.0
3829.0,4.0,75.6,0.0,0.0,94.0,1.576.205.078,,15.506.059,0.0,0.6,May,,2.0,9.0,3.0,Returning_Visitor,0.0,0.0
3830.0,0.0,0.0,3.0,1.913.333.333,57.0,1.315.455.182,0.0,9.501.916,0.0,0.0,Nov,,2.0,3.0,2.0,Returning_Visitor,1.0,1.0
3831.0,0.0,0.0,0.0,0.0,59.0,2.574.725.974,,16.621.682,2.790.473.684,0.0,May,,2.0,5.0,4.0,Returning_Visitor,0.0,0.0
3832.0,0.0,0.0,0.0,,7.0,38.0,0.0,42.857.143,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
3833.0,0.0,0.0,0.0,,14.0,875.0,0.0,14.285.714,0.0,0.0,Mar,,1.0,1.0,3.0,Returning_Visitor,1.0,0.0
3834.0,4.0,7.083.333.333,1.0,30.0,27.0,11.501.920.630.000.000,3.125,125,23.554.375,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
3835.0,,0.0,0.0,0.0,13.0,197.2,30.769.231,38.461.538,0.0,0.0,May,,2.0,7.0,3.0,Returning_Visitor,0.0,0.0
3836.0,6.0,473.7,1.0,,47.0,2.101.691.541,7.435.896.999.999.990,2.061.552,0.0,0.0,Jul,,3.0,8.0,1.0,Returning_Visitor,1.0,0.0
3837.0,0.0,0.0,0.0,,13.0,5.144.166.667,,23.992.674,0.0,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
3838.0,1.0,0.0,2.0,10.0,69.0,1.310.636.905,10.869.565,32.793.149,0.0,0.0,Nov,,3.0,1.0,3.0,,1.0,0.0
3839.0,0.0,0.0,0.0,0.0,35.0,8.976.666.667.000.000,11.764.706.000.000.000,17.016.807,5.220.705.882,0.0,May,,2.0,2.0,3.0,Returning_Visitor,0.0,1.0
3840.0,,0.0,0.0,0.0,36.0,7.560.416.667.000.000,5.555.556,8.950.617,0.0,0.0,Nov,2.0,5.0,1.0,10.0,Returning_Visitor,0.0,0.0
3841.0,0.0,0.0,0.0,0.0,25.0,1.344.291.667,0.0,8.695.652,0.0,0.0,Nov,2.0,4.0,1.0,8.0,Returning_Visitor,0.0,0.0
3842.0,1.0,4.0,0.0,0.0,34.0,6.529.238.095,625,36.830.357,0.0,1.0,May,,1.0,3.0,4.0,Returning_Visitor,1.0,0.0
3843.0,3.0,40.0,0.0,0.0,10.0,4.236.666.667,0.0,18.181.818,0.0,0.0,May,,2.0,1.0,11.0,Returning_Visitor,1.0,0.0
3844.0,,53.4,0.0,0.0,3.0,66.4,0.0,0.04,0.0,0.0,Oct,,1.0,4.0,3.0,Returning_Visitor,1.0,0.0
3845.0,0.0,0.0,0.0,0.0,8.0,158.5,0.0,0.05,0.0,0.0,Mar,,1.0,1.0,3.0,Returning_Visitor,1.0,0.0
3846.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,,2.0,2.0,1.0,Returning_Visitor,0.0,0.0
3847.0,,0.0,0.0,,15.0,4.756.666.667,13.333.333,13.333.333,0.0,0.0,Dec,,1.0,3.0,8.0,New_Visitor,0.0,0.0
3848.0,4.0,74.0,0.0,0.0,37.0,2.517.048.459,5.128.205,19.615.385,0.0,0.0,Mar,,2.0,2.0,1.0,Returning_Visitor,1.0,0.0
3849.0,0.0,0.0,1.0,68.5,58.0,1.066.393.635,209.249,34.950.262.999.999.900,0.0,0.0,June,,2.0,3.0,6.0,Returning_Visitor,0.0,0.0
3850.0,,227.6,0.0,0.0,54.0,193.506.131,,22.222.222.000.000.000,4.219.732.111,0.0,Dec,,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
3851.0,,0.0,0.0,0.0,17.0,857.0,23.529.412.000.000.000,7.647.058.799.999.990,0.0,0.0,May,,2.0,4.0,2.0,Returning_Visitor,0.0,0.0
3852.0,,0.0,0.0,0.0,14.0,2.386.666.667,0.0,3.846.154,0.0,0.0,Dec,,2.0,5.0,2.0,New_Visitor,0.0,0.0
3853.0,0.0,0.0,0.0,,1.0,0.0,0.2,0.2,0.0,0.0,Nov,,13.0,9.0,20.0,Other,0.0,0.0
3854.0,,4.183.333.333,2.0,,127.0,6.931.049.725,4.347.826,15.855.776.000.000.000,2.321.101.087,1.0,May,,2.0,5.0,6.0,,1.0,0.0
3855.0,1.0,5.0,0.0,0.0,12.0,306.0,0.0,0.02,0.0,0.0,Mar,,2.0,6.0,8.0,Returning_Visitor,0.0,0.0
3856.0,6.0,57.0,0.0,,80.0,1.982.884.524,7.594.936.999.999.990,33.499.444,0.0,0.0,Nov,,6.0,6.0,1.0,Returning_Visitor,0.0,0.0
3857.0,0.0,0.0,0.0,0.0,24.0,3.878.846.154,25,38.095.238,0.0,0.0,Mar,,2.0,3.0,3.0,Returning_Visitor,0.0,0.0
3858.0,,87.25,0.0,0.0,56.0,2.094.983.333,32.738.095,63.214.286,0.0,0.8,May,,4.0,3.0,3.0,Returning_Visitor,0.0,0.0
3859.0,1.0,0.0,0.0,,17.0,1314.25,45.833.333,0.1,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,0.0,0.0
3860.0,0.0,0.0,0.0,,15.0,3.041.666.667,,0.04,0.0,0.0,May,,2.0,1.0,3.0,Returning_Visitor,1.0,0.0
3861.0,,1.892.142.857,8.0,261.0,97.0,1.871.788.041,2.252.252,10.302.067,2.904.177.177,0.0,May,,2.0,4.0,2.0,Returning_Visitor,0.0,0.0
3862.0,6.0,65.25,0.0,0.0,21.0,8.293.333.332.999.990,0.0,8.333.333,0.0,0.0,Nov,,5.0,4.0,1.0,Returning_Visitor,1.0,0.0
3863.0,0.0,0.0,0.0,0.0,9.0,171.5,0.0,22.222.222.000.000.000,0.0,0.0,Nov,,2.0,2.0,13.0,Returning_Visitor,0.0,0.0
3864.0,,35.0,0.0,,20.0,9.790.833.332.999.990,0.0,952.381,6.004.549.665,0.0,Mar,,2.0,3.0,2.0,Returning_Visitor,0.0,1.0
3865.0,,14.820.833.330.000.000,2.0,,98.0,3.714.352.664,5,13.429.932,0.0,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
3866.0,6.0,7.966.666.667,4.0,220.0,112.0,35.563.467.950.000.000,,21.415.475,0.0,0.0,Dec,,4.0,1.0,2.0,,0.0,0.0
3867.0,0.0,0.0,0.0,,16.0,1011.0,0.0,25,0.0,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
3868.0,2.0,14.0,0.0,0.0,58.0,18.065.041.670.000.000,13.793.103,26.819.923,0.0,0.8,May,,2.0,2.0,6.0,Returning_Visitor,0.0,0.0
3869.0,0.0,0.0,0.0,,13.0,266.8,0.0,15.384.615,0.0,0.0,Jul,,5.0,7.0,4.0,Returning_Visitor,0.0,0.0
3870.0,0.0,0.0,0.0,0.0,13.0,313.0,,15.384.615,0.0,0.0,Mar,,1.0,1.0,3.0,Returning_Visitor,0.0,0.0
3871.0,0.0,0.0,0.0,,15.0,75.0,0.08,,0.0,0.6,May,,2.0,6.0,2.0,Returning_Visitor,0.0,0.0
3872.0,,0.0,0.0,0.0,11.0,461.0,36.363.636,54.545.455,0.0,0.0,Dec,2.0,2.0,5.0,6.0,Returning_Visitor,0.0,0.0
3873.0,,0.0,0.0,,10.0,2.446.666.667,5,65,0.0,0.0,Dec,1.0,1.0,1.0,1.0,Returning_Visitor,0.0,0.0
3874.0,0.0,0.0,0.0,0.0,5.0,138.0,0.02,0.1,0.0,0.8,May,,2.0,1.0,4.0,Returning_Visitor,0.0,0.0
3875.0,7.0,356.675,0.0,0.0,72.0,1.636.258.333,5.333.333.000.000.000,7.733.333,0.0,0.0,Oct,,2.0,4.0,4.0,Returning_Visitor,0.0,0.0
3876.0,,0.0,0.0,,2.0,139.0,0.0,0.1,0.0,0.8,May,,2.0,1.0,4.0,Returning_Visitor,0.0,0.0
3877.0,1.0,19.2,0.0,,42.0,2197.0,0.0,13.636.364,0.0,0.0,Oct,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
3878.0,2.0,38.0,0.0,0.0,11.0,713.0,0.0,16.666.667,113.98,0.0,May,,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
3879.0,0.0,0.0,0.0,0.0,33.0,655.875,0.0,15.151.515,0.0,0.0,Nov,,2.0,2.0,13.0,Returning_Visitor,0.0,0.0
3880.0,2.0,43.4,2.0,16.2,31.0,1.279.806.667,6.857.143,2.952.381,0.0,0.0,Sep,1.0,1.0,3.0,2.0,Returning_Visitor,1.0,0.0
3881.0,0.0,0.0,0.0,,23.0,723.0,15.873.016,26.077.098,0.0,0.0,Dec,,2.0,2.0,13.0,Returning_Visitor,0.0,0.0
3882.0,3.0,19.0,0.0,0.0,8.0,344.0,0.0,,0.0,0.0,Feb,2.0,4.0,2.0,3.0,Returning_Visitor,0.0,0.0
3883.0,,91.0,0.0,0.0,45.0,30.076.875,12.765.957,12.907.801.000.000.000,0.0,0.0,Dec,3.0,2.0,6.0,10.0,Returning_Visitor,0.0,0.0
3884.0,1.0,4.0,0.0,0.0,20.0,4.714.777.778,0.0,4.545.455,3.295.851.549,0.0,Jul,,1.0,1.0,4.0,Returning_Visitor,0.0,1.0
3885.0,3.0,24.0,0.0,0.0,35.0,5.292.916.667,0.0,21.621.622.000.000.000,0.0,0.0,Nov,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
3886.0,,3.146.107.143.000.000,0.0,0.0,358.0,9.760.690.488,830.955,4.094.211,0.0,0.0,June,,2.0,5.0,1.0,Returning_Visitor,0.0,0.0
3887.0,6.0,265.4,0.0,,6.0,161.6,0.0,22.222.222.000.000.000,0.0,0.0,Aug,,1.0,3.0,3.0,New_Visitor,0.0,0.0
3888.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Nov,,1.0,1.0,3.0,Returning_Visitor,1.0,0.0
3889.0,3.0,93.8,0.0,0.0,40.0,5.266.853.968,15.609.756,20.412.311,2.321.264.079,0.0,Aug,,1.0,4.0,2.0,Returning_Visitor,0.0,0.0
3890.0,5.0,8.516.666.667,4.0,3.659.666.667,31.0,538.72,14.035.088,29.699.248,0.0,0.0,Oct,,1.0,3.0,1.0,Returning_Visitor,0.0,0.0
3891.0,2.0,38.04,0.0,0.0,8.0,886.57,0.0,30.769.231,0.0,0.0,Nov,,1.0,1.0,2.0,Returning_Visitor,0.0,0.0
3892.0,,0.0,0.0,,4.0,7.0,0.1,0.15,0.0,0.0,May,2.0,5.0,8.0,1.0,Returning_Visitor,0.0,0.0
3893.0,0.0,0.0,0.0,0.0,38.0,1.185.986.275,0.0,9.501.385,0.0,0.0,Nov,,1.0,4.0,3.0,Returning_Visitor,0.0,0.0
3894.0,3.0,1.166.666.667,0.0,0.0,39.0,5.572.452.381,28.947.368,52.076.023,0.0,0.6,May,,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
3895.0,3.0,8.042.857.143,0.0,0.0,61.0,5.900.351.378,0.0,7.213.115,0.0,0.0,Mar,,2.0,3.0,10.0,Returning_Visitor,0.0,0.0
3896.0,1.0,53.9,0.0,0.0,34.0,42.252.307.689.999.900,0.0,6.015.038,3.631.643.173,0.0,Sep,,1.0,2.0,2.0,Returning_Visitor,0.0,1.0
3897.0,0.0,0.0,0.0,,10.0,42.383.333.330.000.000,,0.01,0.0,0.0,Mar,,2.0,5.0,2.0,Returning_Visitor,0.0,0.0
